codec,preset,sequence,crf,standard,real_bitrate,bitrate,FR YUV-SSIM,FR Y-MS-SSIM,FR Y-VMAF NEG,FR Y-VMAF (v061),FR YUV-VMAF (v061),FR YUV-VMAF NEG,FR AVQT,FR Y-VQM,NR VSFA,NR MDTVSFA,NR Y-NIQE,NR VIDEVAL,NR PaQ-2-PiQ,NR KonCept512,NR LINEARITY,NR SPAQ BL,NR SPAQ MT-S,NR SPAQ MT-A,NR MEON,NR NIMA,FR GREED,FR DISTS,FR LPIPS,FR FOV VIDEO,FR DVQA,FR YUV-PSNR,NR UNIQUE,NR GVSP-UGCVQA-NR-multi_scale,NR GVSP-UGCVQA-NR-single_scale,FR GVSP-UGCVQA-FR-single_scale,NR DBCNN,NR Li2022,NR MUSIQ,FR AHIQ,FR DSS,FR FSIM,FR GMSD,FR MDSI,FR MS-GMSD,FR SRSIM,FR VIFp,FR VSI,FR COMPRESSED VQA,NR COMPRESSED VQA,FR CONFORMER BNS,FR CVRKD,FR MR-Perceptual,NR NIQE,FR NLPD,FR PieAPP,NR SPAQ,FR LPIPS VGG,FR HAAR PSI,FR CKDN,FR LPIPS AlexNet,NR BRISQUE,FR A-DISTS,FR WaDIQaM,NR META-IQA,FR TOPIQ,NR TOPIQ,FR ASNA-MACS,NR Koncept,FR STLPIPS,NR CLIP-IQA+,NR WaDIQaM,NR RankIQA,subjective_score
svt-vp9,offline,christmas-cats-2021,12000,vp9,15119.0,high,5.797886967658997,0.901667058467865,69.86046600341797,71.5640640258789,569.66845703125,557.8348236083984,2.35,4.248027801513672,0.5995482206344604,0.49434006,6.638689041137695,4.385995287706843,67.52207615599998,52.12372027587891,22.5906992004908,52.19952284240723,51.99261636352539,51.20131819152832,13.436031781199995,5.0334905126318334,-24.232197187289938,25.529065649286647,28.12025402439265,-0.2381013897502257,-0.2313124613894846,244.4437026977539,0.179682343930006,4.638620503897212,4.64850378036499,4.37843656539917,2.8943824005126952,0.35629448,33.96674453735351,0.567621032,0.6543409553766251,0.9580809390544892,0.1131312025114893,0.2826817882657051,0.1040969864055514,0.9856302547454834,0.186760808467865,0.9905685007572174,3.3259050543346103,4.181278478531611,1605.0634506835938,3.0443566579818726,1043.0869313964845,5.969197451930569,0.3125533811748028,1.5473113983869553,45.46987680053711,0.469775137245655,0.6829597277641296,0.5358120070695878,0.4099428581148386,46.27823974609375,0.2437604684829712,-0.0619252885814057,0.2017592772841453,0.5747244181632996,0.3361343457698822,0.9877505240440368,56.82355408477783,0.2184824066646397,0.3705070502758026,-0.1435290442045661,31.72185506439209,3.4732265588535576
svt-vp9,offline,cockatoo-2021,100,vp9,184.0,low,7.801041603088379,0.981230080127716,64.37522888183594,67.49699401855469,535.2084350585938,514.5468101501465,2.43,0.9830413460731506,0.6550455093383789,0.5161755,8.355454444885254,3.5578042263748584,61.17239411199997,51.751560760498045,-3.7704087504759096,41.95552793884277,40.47060104370117,41.63545652770996,54.95925881200003,5.203069107592106,-26.93329987124094,24.93977993092689,36.6216651392612,-0.4098279969868724,-0.2815830046112432,328.1643486022949,0.078576605649665,3.43821573616334,3.497945785522461,3.3227245807647705,3.040593180656433,0.3884205,42.65287205505371,0.5470267880000002,0.8286930661201477,0.9727223298549652,0.0481513651311397,0.2388815373778343,0.0397328539639711,0.9868590619564056,0.4294084935188293,0.9950137686729432,2.986762213328528,3.7929554931701177,1610.5624125976562,3.2751622653007506,1041.179791015625,7.892222802697107,0.118185603827238,0.9152365682125092,30.67799796295166,0.3126597826480865,0.7858855216503143,0.5440430479049683,0.1349665359258651,76.82833251953124,0.217614182472229,-0.0172729055471718,0.2098302282691002,0.5535356506109238,0.3227303510904312,0.3421516194343567,59.18963684082031,0.020839081376791,0.3528261549472808,-0.1364537810087204,27.7978592376709,2.107168719186044
svt-vp9,offline,cockatoo-2021,300,vp9,341.0,low,7.859242022037506,0.9906747937202454,79.85819244384766,82.26057434082031,649.8623886108398,633.4179153442383,3.47,0.5916306376457214,0.6791273355484009,0.55931705,7.408344745635986,3.6557655169600247,64.44668616000001,52.14171948242188,9.023094988717052,42.89258967590333,40.92608024597168,42.14558695983887,52.42554078799997,5.295324571996927,-31.43937061617588,24.22564529243524,24.62739040493165,-0.1276733993061821,-0.3199336624975348,350.4751281738281,0.4335102440714836,3.897738368857764,3.990615129470825,3.704122304916382,3.306360053062439,0.4055721,49.24933457946777,0.591350944,0.9208672187328338,0.9869543192386628,0.0271248447299003,0.1928978519439697,0.0220751070417463,0.994806163072586,0.533819647192955,0.9977923340797424,3.753957740844242,4.299688800932869,1621.9512631835937,3.2106656332016,1038.5114453125,7.043490422037754,0.0868500232100486,0.6664971854686738,33.24387494659424,0.2739350370168686,0.8718900952339173,0.5676739530563355,0.0980805028975009,74.98937353515625,0.1757248005867004,-0.0136623484194278,0.2225534333586692,0.6987311589717865,0.3777689847946167,0.5046274471282959,62.05098620605469,0.0116335154380649,0.4384024780988693,-0.1057283060848713,27.327248008728027,3.5220470983677394
svt-vp9,offline,cockatoo-2021,2000,vp9,2072.0,mid,7.938748717308044,0.9979673624038696,94.41878509521484,95.55829620361328,758.7516021728516,750.3300933837891,4.98,0.2625332772731781,0.7158570289611816,0.59398425,6.333900451660156,3.757155041556664,67.18614462,52.40133697509766,20.69229039847801,43.97640585327149,41.87646202087402,43.01341174316406,49.29457458399998,5.364339420840144,-18.520655297298703,12.111317483190692,15.527525627688496,-0.0239765982802149,-0.0361913045388314,396.23668670654297,0.8712693786025048,4.509623462727128,4.595829963684082,4.536178112030029,3.5221000108718874,0.42970648,56.57483689880371,0.630008736,0.9899792771339416,0.997377186536789,0.0049003891618922,0.1227241088449955,0.0057671820484101,0.9994170973300934,0.7303036766052247,0.9996528599262238,4.501740962739975,4.627553864130898,1631.4442470703125,3.076397846698761,1036.1775385742187,6.120460487158648,0.0458544424921273,0.3710242791175842,36.187773071289065,0.1962470719218254,0.9762391262054444,0.5793953442573547,0.0436410137116909,72.48464111328126,0.0793379502296447,-0.0080814974419772,0.2479056505560875,0.9176015133857728,0.4322707691192627,0.6694529209136962,65.22090441894531,0.0025527567826211,0.5640096641778946,-0.1382377234256127,27.02728279876709,5.777738396105965
svt-vp9,offline,crowd-run-2021,1000,vp9,4099.0,mid,5.871215641498566,0.9095705151557922,47.426544189453125,48.7163314819336,358.794132232666,349.96753120422363,2.13,0.7222719192504883,0.7391514778137207,0.57808346,4.45344877243042,4.273379503667043,69.511462516,52.12293734741211,2.7206361400440646,56.04065861511231,55.40954314422608,54.94361437225342,33.90929105599999,5.406611940450967,-15.073140000367552,10.77183360831241,8.447068773709352,-0.0819155895623537,-0.0899389219984365,222.64385986328125,0.1737073458861559,3.5685546052756028,3.6200976371765137,2.551599264144897,3.353119548797608,0.34270275,37.10150938034057,0.469566738,0.6333424270153045,0.9454697192907332,0.1369335513412952,0.3222499731779099,0.1302844161987304,0.9732447888851166,0.2314179268181324,0.9827756757736206,2.514593925476074,3.838079418182373,1612.3916501464844,3.854413254737854,1042.4735498046875,4.16609639849248,0.378172835022211,2.383722270488739,46.3118805770874,0.4906415818333626,0.5805221399068833,0.5617015014886856,0.4082192118167877,36.82788720703125,0.3402697057723999,-0.0666046644374728,0.2011600303947925,0.4198312110900878,0.271473264336586,1.1667178431749343,57.80818267822266,0.2152333668619394,0.3948233208060264,-0.4906443371176719,27.994866767883305,4.751755047982006
svt-vp9,offline,crowd-run-2021,2000,vp9,4107.0,mid,5.872808218002319,0.9096786975860596,47.481407165527344,48.7755241394043,359.3682746887207,350.5116767883301,2.14,0.7263050079345703,0.738895058631897,0.5782785,4.45244836807251,4.273456617296118,69.486167164,52.122667114257816,2.723721999039016,56.06842984008789,55.40603668212891,54.94251704406738,33.92926553399999,5.406942379944026,-8.165258932426141,10.567089520022751,17.030776000640305,-0.1103866827799908,-0.0929103076640214,222.6879997253418,0.1760830302685499,3.570103832801117,3.619531154632568,2.580974817276001,3.353797503948212,0.34276325,37.1346404838562,0.4698097959999999,0.6338898898363113,0.9455376771688462,0.136830121576786,0.322101352751255,0.1301799965947866,0.9732675088644028,0.2316346005201339,0.9828054970502852,2.521552467346192,3.832436960220337,1612.2798051757811,3.8512696824073793,1042.466379638672,4.163979438019833,0.3779887551963329,2.380389846563339,46.307862815856936,0.490241068303585,0.5808790588378906,0.5616207737922668,0.4078357438445091,36.80664599609375,0.3399565193653107,-0.0664867768734693,0.201251584649086,0.4202269124984741,0.271802275955677,1.1661833368539811,57.81405299377441,0.2149252277463674,0.3950647908449173,-0.4912633571028709,28.0061220664978,4.721706749129731
svt-vp9,offline,crowd-run-2021,4000,vp9,5048.0,mid,6.047132968902588,0.922917366027832,52.91121673583984,54.28974914550781,405.25708770751953,395.7031669616699,2.44,0.6480627059936523,0.7468822598457336,0.59027064,4.256872177124023,4.300612642387185,70.38277756999999,52.20615325927734,7.149815685792331,56.097296920776365,55.52546781158447,54.972071250915526,33.297189724,5.440055141694844,-14.378942589830183,10.41286523727798,11.31737791456596,-0.0531826806175193,-0.0622755482522307,227.6580581665039,0.3440765023976564,3.885952227979466,4.074172019958496,2.7600626945495605,3.4226049857139587,0.34917638,40.95603504562378,0.504614032,0.6889830881357193,0.9544965287446976,0.1240641501247882,0.3073254249691963,0.1174997082203626,0.977903497338295,0.2570008073449135,0.985624092578888,2.675573013305664,4.134615812301636,1615.4999709472656,3.858439040660858,1039.179864501953,3.948309919510919,0.3508435791432857,2.1570359244346617,47.73061528015137,0.4586774587035179,0.6112022553682327,0.5610276310443878,0.3730677073597908,35.57692724609375,0.3168516602516174,-0.0593414148166775,0.2067398867309093,0.4553891859650611,0.2867593267560005,1.229160553097725,58.325907333374026,0.1855307663828134,0.4360812876224518,-0.468592703461647,27.616913272857666,5.520865560817574
svt-vp9,offline,diy-mixer-2021,300,vp9,516.0,low,7.478628039360046,0.9641249179840088,62.67329788208008,65.1258773803711,497.8629112243652,480.45579528808594,3.15,1.6690210103988647,0.6433538198471069,0.49489185,6.5993475914001465,3.541387714257155,53.448606000000005,49.053126373291015,-26.03176767314355,45.05183709716797,43.49482022094727,44.6087887878418,49.746179576,4.862928573220969,-25.59502663230538,24.04971957952262,23.20024779981937,-0.2253382926571768,-0.1768453544108334,286.12590408325195,-0.4436122582089156,3.569246882527938,3.2510457038879395,3.595419645309448,2.8238573112487795,0.35852027,32.1151742401123,0.525384608,0.7867979681491852,0.964867963552475,0.0661616971641779,0.2731616649031639,0.0592848868370056,0.986603369474411,0.4193491905927658,0.990647004842758,3.2453227005307634,3.568835148735652,1649.360576171875,3.128787474632264,1025.5283046875,6.40668852184941,0.1906839684844016,1.1796100926399231,32.592028144836426,0.3588456569910049,0.7625434942245484,0.5917134535312653,0.2290270015001297,57.07650927734375,0.2393498339653015,-0.0425335318297147,0.2060337834954261,0.6185512095689774,0.2513478400707244,0.7963478119373322,52.56358731079101,0.0305786094889044,0.2745290085673332,-0.7843257627487182,26.6802642288208,2.624215814861364
svt-vp9,offline,diy-mixer-2021,1000,vp9,1100.0,mid,7.667428433895111,0.9824838042259216,79.53561401367188,81.89795684814453,630.4222869873047,613.2033538818359,4.12,1.0913268327713013,0.6524596810340881,0.5240632,6.463484764099121,3.641968930519907,56.26424216400002,50.1387366027832,-14.170759559707667,45.81263052368164,44.49513143920898,45.17610089111328,49.099384868000016,5.000727279648185,-27.953319149881366,19.91869069081438,12.560576708008044,-0.2917986458920076,-0.1336681009636668,311.089542388916,-0.1276828946340829,4.276574904722583,4.21772575378418,4.184427738189697,3.045914394378662,0.3736169,38.28219897460937,0.5888587719999999,0.9047941057682036,0.9838393568992616,0.0369043928086757,0.2231193191409111,0.0333906760737299,0.9942535262107848,0.5360413242578507,0.9954372208118438,3.959430009599716,4.302315087545486,1656.16496875,3.060459300994873,1021.1121040039062,6.269877184271226,0.1361671814024448,0.8141528503894806,35.35984475708008,0.2848224405050277,0.8528331398963929,0.604732748746872,0.1631877809762954,54.67639208984375,0.1780643792152405,-0.0281622102512046,0.2170071876049041,0.7722460269927979,0.2686617764234543,0.951093602657318,54.34162411499023,0.0163178761191666,0.3460875481367111,-0.8199982576370239,25.86703948974609,4.016805723985759
svt-vp9,offline,diy-mixer-2021,12000,vp9,14200.0,high,7.843505084514618,0.9954893589019777,96.17892456054688,97.23601531982422,763.2053146362305,754.1566543579102,4.99,0.5445288419723511,0.6627852916717529,0.55617785,6.4188618659973145,3.701330484129641,58.7347744,50.91353546142578,-0.3945013719001996,46.782161254882816,45.56401997375488,46.23812060546875,45.418380044,5.115141283564269,-7.029385515169031,12.95893680717007,5.339273036391542,-0.1005024769909007,-0.1218869799119016,354.6675834655762,0.1768670880943536,4.558984962764384,4.627451419830322,4.61564826965332,3.2128857688903807,0.38170102,44.37238608551026,0.6281274719999999,0.9814728119373322,0.9970588178634644,0.0097649234281852,0.1448101331889629,0.0108561037890613,0.999163122177124,0.726462599515915,0.9990067048072816,4.540519018021841,4.664255664462135,1664.3127612304688,3.052716083526611,1017.1296662597656,6.116831350636184,0.0735394460707902,0.3766353230476379,39.02160010528564,0.1523366080075502,0.9605414235591888,0.6051116454601287,0.0596978862509131,50.27033740234375,0.0766013832092285,-0.0100902201421558,0.2339896146655082,0.9231021919250488,0.2917562596797943,1.113818475008011,55.72146081542969,0.0032133040726184,0.424022402703762,-0.8539422569274903,24.664905838012697,5.092919391371455
svt-vp9,offline,grain-2021,1000,vp9,1198.0,mid,5.860780298709869,0.8732726573944092,59.17267608642578,60.88216781616211,452.61629486083984,441.7689094543457,1.83,2.776684284210205,0.5811935067176819,0.4650259,7.383480072021484,3.754109050966619,57.57079167200002,50.14642919921875,-22.455307375016467,46.373388595581055,46.44181155395508,45.555689453125,41.57147072399998,4.452090492099524,-34.4145612377133,33.51915428884939,27.792979104048293,-0.2585800191426577,-0.2782458695000572,247.64399337768555,-0.6836023799180985,3.93840185901406,4.030881881713867,3.202465772628784,2.4831352829933167,0.34814754,35.19758641052246,0.447827412,0.5430743595957757,0.9223255517482758,0.1462517124712467,0.3204202116131782,0.1335892583057284,0.9724383544921876,0.198006777189672,0.980340815782547,2.4983197091117737,3.498264195427062,1549.7149731445313,2.750121670722961,1065.0039653320312,6.793347328712383,0.3001160454154014,2.193594196557999,30.71298036193848,0.4472268759012222,0.6103864920139312,0.530179396033287,0.5551129309535027,64.26847216796875,0.2763204593658447,-0.0479426407963037,0.2004921703338623,0.5003912544250488,0.3165392060279846,0.1689255769252777,49.77704217529297,0.2837308921515941,0.3347742064595222,-0.6328457652330398,30.220923522949217,1.3047844892176392
svt-vp9,offline,grain-2021,4000,vp9,4731.0,mid,6.193418204784393,0.913796365261078,70.8420639038086,72.53519439697266,537.1103591918945,526.2197914123535,2.61,2.2867417335510254,0.5930455327033997,0.4934099,6.591046333312988,3.730534542006963,60.39566541599996,51.31791564941406,-11.147927594512655,48.40456954956055,48.63224821472168,47.14075125122071,34.361851022,4.536564984112978,-29.804709215292124,32.629980037118294,31.366041817561463,-0.1443963233895511,-0.2490423128602826,256.2977867126465,-0.4217208844870329,4.4443797244061845,4.505345821380615,3.809195041656494,2.6262793798446653,0.35862997,36.24629040908813,0.533437796,0.6833822791576385,0.9535492057800292,0.1088447355702519,0.2754539169073104,0.0990250456109643,0.9845465235710144,0.2739652984663844,0.9877642676830292,2.849603357769194,3.87235656995622,1580.47152734375,2.7131527209281923,1057.7296674804688,5.939466111228123,0.2471870717704296,1.666393397808075,33.594493461608884,0.3729644349813461,0.7057289963960648,0.5477394757270813,0.4466017037332058,61.43791748046875,0.2322572808265686,-0.0367973529957234,0.2085241539478302,0.605657849431038,0.3395483456850052,0.4667431221008301,51.0894384765625,0.2212483767904341,0.3908452746868133,-0.6445113419294357,28.731870666503905,2.2849970740089067
svt-vp9,offline,grain-2021,12000,vp9,15120.0,high,6.685406267642975,0.9509695768356324,82.7407455444336,84.38489532470703,628.7583351135254,617.9009857177734,3.69,1.778775334358215,0.5898126363754272,0.50498843,6.157595634460449,3.824332078890432,62.76532220399998,51.96582833862305,-2.291379746830489,50.02919076538086,50.43962344360352,48.55354214477539,27.986737432,4.604309322193265,-24.25178397226576,31.245312734762464,30.600628057403345,-0.2915039442186923,-0.2449317668189776,268.8231506347656,-0.1456895725801587,4.641820980713983,4.656088829040527,4.385442733764648,2.6776764721870423,0.3611438,34.941700576782225,0.621440312,0.8356031968593597,0.977596905708313,0.0632620012015104,0.2248275717794895,0.0587072658166289,0.9929837985038756,0.3858073811531067,0.9933679945468904,3.354934340431577,4.384777965999785,1612.5727875976563,2.670189803123474,1048.1611157226562,5.578136967859146,0.1900319623053073,0.9937026000022888,35.854336433410644,0.2810022288262844,0.7953272774219513,0.5416222871541977,0.3012141831219196,61.45176708984375,0.1761983017921447,-0.0240048129946808,0.2188376414179802,0.7269836620092393,0.3512465817928314,0.763115128993988,50.73772705078125,0.1464923984464258,0.4304489600658416,-0.6099079086184501,27.43531378936768,2.7283933370933173
svt-vp9,offline,lemonade-ads-2021,300,vp9,456.0,low,7.674649000167847,0.972256064414978,64.28958892822266,68.51444244384766,534.4827575683594,506.4770698547363,2.84,1.434564471244812,0.5688751935958862,0.4342477,9.113205909729004,3.599599045575693,50.418368196,49.52739807128906,-36.07377530300129,43.04911157226562,42.92231852722168,43.248414001464845,50.61395555599999,4.679114515796304,-23.589261586544914,26.43613441213536,27.08509143854581,-0.3504356907097019,-0.2369992472917508,306.6781044006348,-1.0114807373657824,3.286479003940809,3.47217059135437,3.494525909423828,2.436643250465393,0.3309585,24.75510502624512,0.498321136,0.8158667411804199,0.9620728487968444,0.0533035836964845,0.2598311522006988,0.0479990873560309,0.9807046904563904,0.3820763478279114,0.993150290966034,2.749169039347815,3.187253554662069,1585.6654580078125,3.188537923336029,1042.553646484375,8.599228801432453,0.1494362908899783,1.1917842955589295,27.659322261810303,0.3931230212450027,0.754551703453064,0.5047737851142883,0.2639558330178261,76.62187939453125,0.2840943388938904,-0.0225846409276127,0.1976605930924415,0.5827874616384506,0.2187510387897491,0.4668699197769165,46.87208740234375,0.0322459886558353,0.2432028987407684,-0.4603311768174171,30.891646720886232,1.962308420993468
svt-vp9,offline,lemonade-ads-2021,800,vp9,907.0,low,7.749942719936371,0.9870100021362304,82.69435119628906,85.62332916259766,663.8125228881836,643.7341232299805,3.91,0.8457708358764648,0.5777984261512756,0.46015838,8.65951919555664,3.6691808150199,52.70647608800001,50.426719848632814,-26.52730346145949,43.58369779968262,43.27749739074707,43.67594451904297,50.236816888,4.863871431201696,-25.62634866987794,14.648544118775623,18.4665606050306,-0.0930546668453743,-0.1635593324027875,330.58177947998047,-0.7331218465007842,3.6742361653313176,3.83128023147583,4.005924701690674,2.6009026741981507,0.34195873,27.8725336265564,0.5602551920000001,0.9138086411952973,0.9834684150218964,0.0300851851403713,0.2091692487597465,0.0263260829448699,0.9931879301071168,0.4732657311558723,0.9970891547203063,3.58663424991426,3.9159237695118736,1602.6868579101565,3.1692253704071045,1038.6130498046875,8.165624324536447,0.1083727882802486,0.9408285534381866,29.428021514892578,0.3487172558307648,0.8485015881061554,0.5289652019739151,0.2096310106515884,74.66586083984375,0.242765184879303,-0.0163348250053823,0.2079885961413383,0.7205773882865906,0.2348545876741409,0.58955424284935,48.32867566680908,0.022392302326858,0.2815186963677406,-0.4394242088794708,30.60612197113037,4.012843056937153
svt-vp9,offline,lemonade-ads-2021,8000,vp9,8628.0,high,7.852641046047211,0.9963972568511964,98.70736694335938,99.24752044677734,781.2897109985352,776.4239807128906,4.99,0.4068000018596649,0.5986213088035583,0.5141258,7.645906925201416,3.7183879304697256,55.10031932800002,51.23236343383789,-12.51471726232736,44.5753648223877,43.99002035522461,44.743019561767575,43.32322243800002,5.016713324189186,-5.827875979646252,4.506692951735769,1.2780401953254066,-0.0215097613232352,-0.1995592696466632,370.3617820739746,-0.3519597998559475,4.587897511795256,4.65708065032959,4.62906551361084,2.8222701778411867,0.3628982,33.57372094345093,0.6275505719999999,0.9846201238632202,0.9970514495372772,0.0065917532881721,0.1313760695755481,0.0075217295121401,0.9990043296813964,0.6372934037446976,0.9995607752799988,4.454870549459306,4.702055885678246,1610.6500815429688,3.055215306282044,1035.4990473632813,7.077335117387639,0.0618975968509912,0.5777892894744873,32.72475533294678,0.2461528722047805,0.9671225335597992,0.5405926783084869,0.1172305164039134,69.09427685546875,0.1446345272064209,-0.0069327173838391,0.2352619329094886,0.9147122933864592,0.2648672289848328,0.6957769734859467,50.27018552398682,0.0087220125757157,0.3613783656358719,-0.4373327983617782,29.90680737304688,5.782420189105209
svt-vp9,offline,mordor-gameplay-2021,1000,vp9,2332.0,mid,5.253036439418793,0.8136124014854431,40.25692367553711,41.33403396606445,336.6072578430176,329.0813751220703,1.25,3.411129951477051,0.6701766848564148,0.5301098,4.816059112548828,4.002593909754522,67.68861201025643,51.92638694567558,1.5764756698104063,49.25055765983386,50.083418146769205,50.81046428191356,33.19903554102565,4.606263031227848,-18.05379240576608,20.86158546137762,36.31684940358943,-0.3342291545899989,-0.29123847889337,226.77558135986328,-0.4483004798527616,2.89498061028208,2.84043025970459,2.1886632442474365,3.0388751262273543,0.35535452,39.88678516485752,0.3997738102564103,0.3791883564912356,0.9024610366576756,0.1893323389001381,0.3708638526690312,0.1808461924776052,0.954828730607644,0.129898510624965,0.9740913791534228,2.200294815764136,3.116171902539779,1594.1631306966146,3.781388638569759,1067.223465670072,4.506642395913912,0.4485264531312845,2.601524734802735,38.46257415184608,0.5553284822366177,0.5144847875986344,0.507487183656448,0.5991374216782741,43.15961694961939,0.3231623946092067,-0.0804367344635419,0.1881747909081287,0.3968001167743634,0.3139244104807193,0.5959177510860639,56.11577353844276,0.3403343536341802,0.3271885868830558,-0.3084229793304052,32.063804068932164,2.744984634905112
svt-vp9,offline,mordor-gameplay-2021,4000,vp9,4885.0,mid,5.633638799190521,0.8677186965942383,50.302764892578125,51.66302108764648,414.330997467041,405.040641784668,1.81,3.219782829284668,0.7038272619247437,0.5687939,4.053061485290527,4.182807041439364,70.08318868461541,52.299863785963794,18.690995395190587,50.507037011171,50.8734918545454,52.27122755784255,28.79202148205133,4.706288876078832,-13.000959329613313,17.65010068599797,26.18927222240413,-0.3157728494192783,-0.14471741920018,233.0665397644043,0.1214651059263791,3.1069897868842964,3.0653669834136963,2.6550848484039307,3.223918623801989,0.3798779,47.561985446245245,0.4797932692307692,0.5299528453212518,0.9358426485306176,0.1533369853710517,0.3293825260339639,0.145392605356681,0.970401273476772,0.177823923738339,0.9825740079085032,2.6383248932507573,3.557646143193148,1618.651956568009,3.800320381384629,1056.9216217823518,3.6971451019964414,0.3903402513418442,2.003935607580038,45.39048719161596,0.4960474376495067,0.590707311187035,0.5365304371485343,0.508721352616946,38.93995674328927,0.2912225814966055,-0.067286047931665,0.1977071051032115,0.4605716137549816,0.360687683790158,0.8606226143164513,58.03267890734551,0.2460610439953131,0.3933415505366447,-0.1276775901390535,30.848545123369263,4.286039246725651
svt-vp9,offline,mordor-gameplay-2021,12000,vp9,14798.0,high,6.379760444164276,0.9343135952949524,69.1786117553711,70.97675323486328,557.6167526245117,545.4162826538086,3.17,2.8152332305908203,0.7685601115226746,0.6226408,3.36348295211792,4.357005772963646,72.26495913846149,52.37644142737756,40.30346450252016,51.4274227533585,51.4756099211864,53.02351367657001,22.01239642820512,4.7871667782465614,-8.09293590728883,9.715133474394694,1.327429571640848,-0.2725916176920157,-0.1690395234693626,246.6798934936524,0.7037557781315766,4.065990782684133,4.028601169586182,3.380082607269287,3.4250483262233247,0.41416022,57.26834220886231,0.5926155230769231,0.7788300412587631,0.9711670915285746,0.0940082716445128,0.2633571317944771,0.0881755514261432,0.9869437835155388,0.2814456194257125,0.9917102220730905,3.318897687658972,4.278915127929376,1634.4973930163262,3.732089973718692,1041.274328613281,2.862465584134027,0.2937698892675913,1.217537134503707,55.69871593377529,0.3761452028002494,0.7157420215698389,0.5473121691972781,0.3427838666507831,33.858050693609776,0.2274150191209255,-0.0443722129751665,0.2154994951226772,0.6191502090447988,0.4467107334962258,1.0961953448943602,59.99358547895383,0.1179268941092185,0.499602456887563,0.045598963699796,29.00029576619466,5.922787939870336
svt-vp9,offline,nfl-2021,500,vp9,788.0,low,7.556233763694763,0.9463417530059814,54.83838653564453,58.02122116088867,458.6437454223633,437.8300437927246,2.7,7.004952430725098,0.604866623878479,0.41744676,8.477628707885742,3.448706517837326,46.10432630000003,47.05717641194661,-57.633083898822925,43.61492214202881,41.407470563252765,42.73811403910319,52.13454462000003,4.964293871348103,-31.79258945766734,32.0769512536757,33.561617469523085,-0.3781408150034996,-0.2434292396833207,293.4410820007324,-1.3534043272336325,3.5166257627634177,3.426522970199585,2.4477577209472656,2.294216232697169,0.30342063,26.73642137527466,0.47994796,0.7249567087491353,0.94226596057415,0.0770567751551667,0.3027100464701652,0.0697241167599956,0.9756782213846844,0.3109419939915339,0.9882155698537828,2.638019558588664,3.238015281359355,1589.983709309896,3.352299146652222,1041.2968595377604,8.015762576067411,0.2030014991263548,1.4233224779367446,25.664801343282065,0.4556273726622263,0.7100265630086263,0.5044178861379623,0.3596886966129144,64.96604899088541,0.3141285089651743,-0.0401061454725762,0.1757340095937252,0.490843966404597,0.1894586893171072,0.4330822398265203,43.56378054300944,0.0309598540390531,0.1783236061284939,-0.5785927386333545,28.432256546020508,1.982738972375587
svt-vp9,offline,nfl-2021,2000,vp9,2524.0,mid,7.731122016906738,0.9821807146072388,87.25374603271484,89.69185638427734,694.3434829711914,677.6072082519531,4.32,6.984400749206543,0.6425204873085022,0.4659822,7.720411777496338,3.47451871791493,48.73094719999998,48.20631680806478,-44.0626762679451,44.83977565765381,42.5517860031128,43.9528426361084,51.08749089333331,5.436497391654799,-14.836043109824946,13.966264501961517,7.305052672417556,-0.168094710507389,-0.1846102880218361,334.11640548706055,-0.9191950223346552,4.135046819052559,3.960925102233887,3.645129680633545,2.5029805374145506,0.32085198,30.006358947753903,0.5746604933333334,0.9041077397267024,0.9841726338863372,0.0328081329446285,0.2171233225862185,0.0272311770698676,0.9940640662113824,0.4860589543978373,0.9966946150859196,3.904016574223837,4.242084627151489,1608.4397334798175,3.2910527189572654,1033.3732438151042,7.352371469549521,0.1222820010781287,0.997504508694013,29.43780725479126,0.3576457274953524,0.8714399466911952,0.5551325402657191,0.2585921085377534,60.81632731119792,0.2263751117388407,-0.0256417599755028,0.1908897313972314,0.7108906237284343,0.2021823057780663,0.7595996765295664,45.8777219136556,0.0149571262734631,0.2547966698308785,-0.5211861197029551,26.07269120534261,4.956376283267373
svt-vp9,offline,nfl-2021,8000,vp9,9946.0,high,7.81383740901947,0.9924045205116272,99.11384582519533,99.53805541992188,777.2861175537109,772.9188003540039,4.99,6.951079368591309,0.6442787051200867,0.49864423,6.696708679199219,3.4573449232062057,49.311266930000016,49.01692970275879,-40.42774681140894,45.26206090291341,43.09780456542969,44.535381342569984,46.38025800666667,5.554260459489499,-11.835602160888993,9.237440230792856,11.975749479538845,-0.0757441465761313,-0.1645823757811967,361.7322807312012,-0.7566299075136582,4.3807605836334185,4.365359783172607,4.388506889343262,2.544749216636022,0.33153194,29.27886036554972,0.6104517533333333,0.9676036431392034,0.9957558304071428,0.0135930095069731,0.1560500785708427,0.01243383570419,0.9985520555575688,0.6154782630999883,0.9990307960907618,4.43178757985433,4.5202234204610185,1617.6813334147134,3.242424725294113,1030.4451271565756,6.43341688272284,0.0828678954144318,0.6144318833947182,32.20552816390991,0.2530638997256755,0.9489141056934992,0.5648889419436455,0.16711999087284,49.81965738932292,0.1428225131829579,-0.0158106785422811,0.2012512252728144,0.8772039407491684,0.2037734075884024,0.878817050854365,45.83527559280395,0.0057008960051462,0.3064529227217038,-0.5360309958209594,24.650852909088133,5.28337539486891
