comparison,codec,preset,sequence,crf,standard,bitrate,FR YUV-SSIM,FR Y-MS-SSIM,FR Y-VMAF NEG,FR Y-VMAF (v061),FR YUV-VMAF (v061),FR YUV-VMAF NEG,FR AVQT,FR Y-VQM,NR VSFA,NR MDTVSFA,NR Y-NIQE,NR VIDEVAL,NR PaQ-2-PiQ,NR KonCept512,NR LINEARITY,NR SPAQ BL,NR SPAQ MT-S,NR SPAQ MT-A,NR MEON,NR NIMA,FR GREED,FR DISTS,FR LPIPS,FR FOV VIDEO,FR DVQA,Subjective score,FR YUV-PSNR
2021,x265_mw,mv_offline_2k,nfl_10sec,40,h265,low,7.589476943016052,0.9556624293327332,58.514278411865234,61.3232536315918,483.1414680480957,464.0126152038574,2.94,7.022736549377441,0.5962466597557068,0.40995103,8.286938667297363,3.3707623603911,45.08340711000002,46.420026499430335,-67.38200998540181,43.66191502888997,41.44169900258383,42.62505584716797,51.99556520999997,5.066517094473044,-18.22259846454705,21.89780701425958,29.60388174014261,-0.2492136986130142,-0.2915635745833131,2.9134909452622897,299.15851974487305
2021,x265_mw,mv_offline_2k,shakerwalk_10sec,26,h265,high,7.613760650157928,0.9853827357292176,96.87125396728516,98.1548080444336,744.6587600708008,733.9279174804688,4.87,1.0466232299804688,0.7117279767990112,0.581533,6.340918064117432,3.5521208379354734,57.85754864399996,49.63439868164063,-18.44567095892186,50.06861764526367,51.435380294799806,52.2068137512207,47.15089988,4.965529684275388,-19.830037629422414,20.973094223629545,19.309634398201027,-0.1490523508457185,-0.2819465793996531,4.389714362090607,316.2242851257324
2021,x265_mw,mv_offline_2k,shakerwalk_10sec,34,h265,mid,7.211951494216919,0.9554108381271362,75.03955841064453,76.85867309570312,580.2522583007812,567.0385513305664,3.53,1.7197102308273315,0.6946693658828735,0.5536648,6.324357509613037,3.459274907438954,53.94037331999999,48.933347381591794,-24.70187764385625,49.29937362670898,50.33137684631348,51.07942597961426,48.875394996,4.907476755172015,-18.64153142923613,15.24020476676602,19.70362844551606,-0.248172266484995,-0.2592853198239903,3.915855650647479,284.5629005432129
2021,x265_mw,mv_offline_2k,shakerwalk_10sec,40,h265,low,6.767926812171936,0.904013216495514,53.48872375488281,54.87340927124024,413.92181396484375,404.2481155395508,2.27,2.4718236923217773,0.6505685448646545,0.50504756,6.148321628570557,3.453007172471364,51.651686116000015,47.74401098632813,-35.123328926773794,47.553954513549805,48.1808569946289,48.63299945068359,49.095463624,4.884367245823145,-26.43347207325868,28.450189596918,18.92145939959569,-0.1312774567770311,-0.3263449105743672,3.005625399565285,262.6425170898437
2021,x265_mw,mv_offline_2k,street_report_10sec,21,h265,mid,7.896643757820129,0.9965953230857848,93.7959976196289,95.29622650146484,754.1127624511719,742.1562728881836,5.0,1.7566137313842756,0.7383644580841064,0.59043616,5.9682440757751465,4.083334190107554,68.01126946166677,51.0428422164917,4.777720954333739,48.76039882659912,49.64215585708618,50.44348556518555,39.2204653616666,5.7565157798398285,-10.208319272741043,12.630252791126914,1.06692872838465,-0.1437393586540711,-0.0307241346323921,5.890844620704869,362.3832778930664
2021,x265_mw,mv_offline_2k,street_report_10sec,30,h265,mid,7.808347880840301,0.990606129169464,85.29315185546875,87.26866149902344,684.7085571289062,669.201286315918,4.48,1.7914705276489258,0.7086675763130188,0.54523283,6.164363384246826,3.997408270239574,66.86526998500001,50.31259980519613,-6.801911740560396,47.47831860860189,48.5387729326884,49.345996055603024,41.400124093333325,5.678082170975395,-11.876012989042222,7.122250515449942,10.758753097025162,-0.1200806587688833,-0.2509986402923795,4.964237861343833,330.08729553222656
2021,x265_mw,mv_offline_2k,street_report_10sec,36,h265,low,7.688546717166901,0.9793174266815186,72.55651092529297,74.79605865478516,583.9476165771484,566.9575881958008,3.61,1.828603744506836,0.6755269765853882,0.5006763,6.2393479347229,3.967940922187151,65.01815282166663,49.20566472371419,-21.32779641702861,46.11629083633423,47.11415061314901,47.93317499160767,42.57292159333336,5.61049464551111,-24.00840711038664,25.49280128665825,23.370653648890595,-0.2999687560835433,-0.2837978117411142,3.355147246332061,304.1113739013672
2021,x265_mw,mv_offline_2k,support_clip_10sec,15,h265,high,7.96652340888977,0.9984787702560424,97.8882064819336,98.23387145996094,776.6728820800781,773.1670761108398,5.0,6.127665519714356,0.68760085105896,0.5708087,7.826440811157227,4.057765274792985,65.08533512999999,52.10689186096192,26.95260396346756,44.42805717468261,42.38415789286296,43.99310162862142,41.42198345,5.688638023193926,-0.9888753676701582,4.556290942628879,12.404729926608372,-0.2261879640522248,-0.0682714822403476,6.379346925036425,421.6692314147949
2021,x265_mw,mv_offline_2k,support_clip_10sec,30,h265,low,7.922597467899322,0.9935936331748962,92.8926010131836,94.20305633544922,736.7940902709961,725.7843246459961,4.27,6.1130690574646,0.6724523901939392,0.55783165,8.695886611938477,4.159163989781494,62.67700890333334,51.680087407430015,25.572147055908506,44.263379961649576,42.437681414286295,43.83787340799967,48.24980280666669,5.680834363121539,-15.24324694107414,0.3965140332085607,15.905623032295631,-0.0972086888747222,-0.0143629530929614,6.1667818175709845,372.601203918457
2021,x265_mw,mv_offline_2k,support_clip_10sec,40,h265,low,7.8735575675964355,0.9853184819221495,81.1410903930664,83.8836441040039,660.0188827514648,637.7018661499023,2.86,6.136956691741943,0.6525125503540039,0.5245912,8.930621147155762,4.145886892437429,58.76186067333333,51.20548194885254,11.509775590188491,43.342463989257816,41.89674999237061,43.27663116455078,48.56959437333335,5.619043885469437,-33.01744358795654,26.17912246336892,24.835356807866063,-0.3740782075929155,-0.347967817240424,2.853843620591933,334.78096771240234
2021,x265_mw,mv_offline_2k,tractor_10sec,25,h265,high,7.6623375415802,0.9931719303131104,99.52220916748048,99.92155456542967,774.2858352661133,767.8981170654297,5.0,0.9065913558006288,0.739401638507843,0.56964856,5.584659099578857,3.928579924662231,56.04928445600003,50.08127813720703,-22.60402709222918,51.064304611206055,51.3606946105957,53.27219715881348,35.7610498,5.49857002606988,-19.19207279334562,14.128347224805236,17.97444550108301,-0.1911777059385394,-0.1534256889059824,4.63096381737909,319.2092475891113
2021,x265_mw,mv_offline_2k,tractor_10sec,32,h265,mid,7.4124743938446045,0.9835667610168456,89.0103530883789,91.26001739501952,691.9941635131836,674.5338668823242,4.4,1.3473451137542725,0.7145475149154663,0.5411818,5.814934730529785,3.9519930737234654,52.35312278400003,49.74170443725586,-27.45444921070888,50.44739013671875,50.57940582275391,52.73101712036133,39.32242294000002,5.506130091056228,-12.315830261316254,23.89228088751969,23.57341105570144,-0.1187931753854871,-0.2938189430956616,4.039892121506352,293.75653076171875
2021,x265_mw,mv_offline_2k,tractor_10sec,38,h265,low,7.043548166751862,0.9620840549468994,70.63470458984375,72.97882080078125,541.5092353820801,524.8308410644531,3.34,1.9887949228286743,0.6835123896598816,0.50120264,6.096785068511963,3.835889615068168,51.18290348000003,48.538693359375,-36.545354281498994,49.20099479675293,48.99528141784668,51.402328826904295,44.18187434400001,5.478833949923516,-24.943099711750616,21.088299048071303,29.3259274730934,-0.270277458384864,-0.2775329513867536,2.771407841579529,269.88007736206055
2021,x265_ref,mv_fast_2k,basketball_10sec,100,h265,low,6.632408022880554,0.8712438941001892,38.46427154541016,40.31129837036133,347.33595275878906,333.8072509765625,1.38,5.72393274307251,0.7663891315460205,0.53085893,3.2160651683807373,4.3340016839877125,69.4925083916667,52.73916565577189,21.232035444602268,55.15546248753866,53.47691044807434,53.41969507535298,12.480023847916671,3.9148928239475937,-33.039977800319434,39.784300620077495,46.013798562860565,-0.3383289837896307,-0.3046123599664621,0.0650918925338013,239.6123275756836
2021,x265_ref,mv_fast_2k,basketball_10sec,500,h265,low,7.277804613113403,0.9729802012443542,75.38099670410156,77.66018676757812,606.7041091918945,590.6228332519531,3.67,5.216413974761963,0.7982075214385986,0.5679264,3.5509064197540283,4.482977153892581,71.0041523541667,52.55627946853637,18.73858206213568,55.81764856974284,54.24061679840088,54.15022449493408,17.45107123125,4.208518073117982,-16.66063568636122,7.872303729366579,6.390832199246313,-0.0510815102181179,-0.1149162654425775,4.842620619568633,292.83559799194336
2021,x265_ref,mv_fast_2k,basketball_10sec,4000,h265,mid,7.717828154563904,0.9932785034179688,91.27437591552734,92.9570770263672,731.0653915405273,718.7056350708008,4.93,4.680497646331787,0.8464646935462952,0.6044733,3.3977930545806885,4.514441142881381,72.53687050833334,52.67568782170613,32.60616494370367,56.337539752324425,54.9557045618693,54.68289329210917,10.84914252291667,4.267926943022758,-6.108210221172306,3.159227936587192,1.119578456642581,-0.2419163542336627,-0.0814417027134093,6.250859812925542,332.2157020568848
2021,x265_ref,mv_fast_2k,chili_pepper_10sec,1000,h265,mid,7.554270803928375,0.9473322629928588,39.76708984375,41.06071090698242,335.6529655456543,324.3231239318848,2.38,4.59328556060791,0.5147463083267212,0.394084,8.003985404968262,3.3747335437650468,54.82769399333333,44.28921789805094,-71.8220098932059,46.298361721038816,44.44621077855428,41.31379844665528,40.58292504833333,3.700458915230508,-37.5063198195358,34.16326445466991,31.65915149028456,-0.3256390182115041,-0.3230076827603404,1.3466062619215833,280.6475143432617
2021,x265_ref,mv_fast_2k,chili_pepper_10sec,2000,h265,mid,7.673142433166504,0.9703642129898072,59.12937545776367,60.61278533935547,477.9574432373047,465.6480445861816,3.24,4.53127384185791,0.5606399774551392,0.4366033,7.441301345825195,3.533260408731599,59.21217884833334,45.195806935628255,-58.38428078284739,46.82093730290731,45.54102797190348,41.90654441197713,39.05126558000002,3.8712855969804014,-34.656811551635364,31.457560564223684,27.34689390902984,-0.2773893688160311,-0.2369745813256202,2.6821548265449864,300.9581642150879
2021,x265_ref,mv_fast_2k,chili_pepper_10sec,4000,h265,mid,7.771896958351135,0.9843959808349608,75.32677459716797,76.75507354736328,598.8337097167969,587.2914505004883,4.11,4.486984252929688,0.605769157409668,0.48467693,6.904099941253662,3.675684528985951,62.82095772166667,46.19014311472575,-45.81491660219339,47.64373640696208,46.65321376800537,42.90704893112183,36.9191081433333,3.992802555061256,-28.032573309694904,25.35514986387845,27.91211746094265,-0.2343308128251873,-0.2705782171419482,3.79432714798532,322.65603256225586
2021,x265_ref,mv_fast_2k,christmas_cats_10sec,1000,h265,mid,5.060640454292297,0.81695157289505,46.15113830566406,47.31713485717773,397.5084838867188,388.6510009765625,1.25,5.821817874908447,0.5520573854446411,0.4448069,5.340791702270508,4.136876638510758,63.152388052,51.18918832397461,-26.047025747490387,50.864537307739255,50.79250382995605,48.29457723999023,13.597772997999993,5.003068431824445,-25.235940177459177,27.261959675916803,24.53693830224584,-0.2085856897595504,-0.3069679471000351,2.67574591326263,226.8244514465332
2021,x265_ref,mv_fast_2k,christmas_cats_10sec,4000,h265,mid,5.427479386329651,0.8673303723335266,60.423458099365234,61.86013412475586,501.17527770996094,490.7198143005371,1.94,4.952305316925049,0.5861534476280212,0.48478892,5.259885787963867,4.226418636540021,64.61443548399996,51.9579162902832,-3.9284888559436495,52.04448634338379,51.87557514953613,50.45890870666504,9.634578334800002,5.113182236477733,-11.369459479467794,20.221531940354414,19.351763257077494,-0.2633987484645825,-0.0922195251691512,4.317291486439824,237.4023666381836
2021,x265_ref,mv_fast_2k,christmas_cats_10sec,12000,h265,high,6.044715344905853,0.9211219549179076,74.33071899414062,76.00299835205078,598.8045349121094,587.0093536376953,3.0,3.950860500335693,0.6231231689453125,0.5067754,5.609346866607666,4.119990343655721,65.18689023199998,52.24095620727539,7.196781979585222,52.330592788696286,52.19682386779785,51.3306462097168,8.962664752800002,5.108385085813701,-7.481407738364471,9.018583478313168,25.134988811960348,-0.2164756086552693,-0.2073109721249196,4.649675424687639,252.0362243652344
2021,x265_ref,mv_fast_2k,cockatoo_10sec,100,h265,low,7.824325203895569,0.9830306768417358,67.64598846435547,70.06024932861328,554.7473678588867,537.6024589538574,2.55,0.9955421686172484,0.650610625743866,0.5363361,7.292472839355469,3.5045411761528578,60.24088871600004,51.77065524291992,-3.1631363220281754,42.232682525634765,40.50241065979004,41.65058471679688,53.37856206399999,5.279661667138338,-25.771715562087337,20.74189969333359,17.962344863205562,-0.2684631944770498,-0.2948364631213989,3.324282463044181,331.0130157470703
2021,x265_ref,mv_fast_2k,cockatoo_10sec,300,h265,low,7.901960849761963,0.9945248961448668,86.56517028808594,88.196533203125,696.5771560668945,684.7718200683594,4.23,0.4875341057777405,0.6967154145240784,0.5881748,6.715810298919678,3.624934524428553,64.979831076,52.32112579345703,13.86838971012265,43.12399543762207,41.18998565673828,42.281345153808594,51.93874862000003,5.3504722218960525,-11.171448320944805,4.71037484545681,19.773823859588767,-0.1466208548760335,-0.0618665159410545,5.55961344588228,367.0001640319824
2021,x265_ref,mv_fast_2k,cockatoo_10sec,2000,h265,mid,7.945349752902985,0.9981318712234496,94.78470611572266,95.82058715820312,760.135498046875,752.4575576782227,4.94,0.2532388567924499,0.7275688648223877,0.60772467,6.125087261199951,3.908482352708002,67.05985679200005,52.39640713500977,22.03388459477685,43.94302938842773,41.82855844116211,43.02009465026856,49.01161383999998,5.346504889056087,-17.211073682560478,3.839198021921396,4.121769054747896,-0.0720922996851421,-0.0908157053122013,6.24521898468473,400.8367309570313
2021,x265_ref,mv_fast_2k,crowd_run_10sec,1000,h265,mid,5.032037973403931,0.822567343711853,19.003129959106445,19.53929328918457,132.27153825759888,128.6435890197754,1.16,1.2997322082519511,0.6772187948226929,0.5011471,4.899095058441162,4.072308902805323,62.22975285199998,47.85494033813477,-36.9227009037273,52.8935700302124,52.03979607391357,51.29380074310303,45.91007472599998,5.323233803614974,-36.93309591446788,40.213273441067294,32.71563498165458,-0.2156330945679107,-0.2813416962800616,1.334339945577975,199.35248947143555
2021,x265_ref,mv_fast_2k,crowd_run_10sec,2000,h265,mid,5.5871294140815735,0.8908191919326782,35.69364547729492,36.62692260742188,258.3134155273437,251.88939476013184,1.84,0.983510971069336,0.720380425453186,0.5595261,3.9217278957366943,4.320106542320488,68.108611922,50.29063653564453,-18.4914696476873,55.141656829833984,54.52129058074952,54.43227786254883,37.72914961999998,5.418159812517464,-16.788046610877196,23.14020745387032,18.624191227689,-0.2649886480937325,-0.1810681799405352,3.661052684195587,213.66314888000488
2021,x265_ref,mv_fast_2k,crowd_run_10sec,4000,h265,mid,6.1302589774131775,0.9340475797653198,53.66791534423828,54.91519165039063,400.5275840759277,391.6798439025879,2.73,0.7085342407226562,0.7449061870574951,0.59449285,3.477372169494629,4.453762823895705,70.53870052599996,51.85513473510742,0.7531269659925306,55.949103767395016,55.587030815124514,54.86327868652344,31.609631762000024,5.545280956164002,-3.4964248213486906,8.813755010790311,8.591411430861937,-0.1149643918245004,-0.0511355143735769,6.213624970854502,228.53236770629883
2021,x265_ref,mv_fast_2k,diy_mixer_10sec,300,h265,low,7.50909012556076,0.9651671051979064,62.12916946411133,64.36560821533203,496.84780502319336,480.65100479125977,3.24,1.722568392753601,0.6271036863327026,0.49051803,6.609816551208496,3.6017281962378287,52.27345916,48.76447528076172,-29.20387163576229,44.8044069519043,43.31909967041016,44.20222821044922,49.785838587999976,4.934835643440485,-23.48636239498298,26.199130746302497,22.289098376730088,-0.402162267319132,-0.3769153916305539,2.5008291459952696,285.9696273803711
2021,x265_ref,mv_fast_2k,diy_mixer_10sec,1000,h265,mid,7.724382817745209,0.9877858757972716,84.81883239746094,86.80146789550781,666.8918685913086,652.0151824951172,4.5,0.9620922803878784,0.6578147411346436,0.53885543,6.524540424346924,3.705808075659117,56.88012223600001,50.32773049926758,-10.832183511283738,46.084883102417,44.75050982666016,45.33466569519043,48.91870558800001,5.0735475716888905,-25.79272209645736,11.402309309568247,7.675158018091244,-0.1335819132808042,-0.1467125516600274,4.638558559195007,320.83445739746094
2021,x265_ref,mv_fast_2k,diy_mixer_10sec,12000,h265,high,7.860629498958588,0.9967122077941896,96.9278335571289,97.81021118164062,766.2563934326172,758.470703125,5.0,0.4882931113243103,0.663488507270813,0.5594385,6.43973970413208,3.792941840103475,58.808459048,50.898658813476565,-0.9851131588484194,46.7965700378418,45.59416345214844,46.25537617492676,42.78868433200004,5.124216517306865,-20.839984398546665,8.901911818569443,19.62142327334365,-0.2722198525364867,-0.1785697622331361,5.049435786620633,360.7473258972168
2021,x265_ref,mv_fast_2k,grain_10sec,1000,h265,mid,5.930653214454651,0.8802576661109924,60.93522262573242,62.3729362487793,463.070011138916,453.6939506530762,2.16,2.711033821105957,0.5832638740539551,0.47809222,6.430610179901123,3.760787417787303,57.882623764,50.8173805847168,-19.06325635226334,46.458834869384766,46.528978790283205,45.575007858276365,37.400349255999984,4.616465003088116,-39.187368410843575,34.41622104129248,27.32456393982172,-0.2912334064897586,-0.2811497202789544,1.994911810903083,248.67926025390625
2021,x265_ref,mv_fast_2k,grain_10sec,4000,h265,mid,6.374807894229889,0.9323073029518129,73.94537353515625,75.3748550415039,553.1755752563477,543.8517265319824,3.14,2.1203649044036865,0.5990022420883179,0.51434135,5.886791229248047,3.842380695061452,61.11843797200005,51.815127380371095,-5.4274977750212114,48.65017733764648,48.73523808288574,47.26170440673828,31.005099586400004,4.6377703954726455,-17.042141258364065,20.762232995221915,19.19704713871609,-0.2644311567159412,-0.2192325764213856,3.110169638898788,260.90856552124023
2021,x265_ref,mv_fast_2k,grain_10sec,12000,h265,high,6.863368451595306,0.9657502770423888,84.69425201416016,85.95037078857422,632.5903129577637,624.3337173461914,4.02,1.619682788848877,0.606564462184906,0.52607864,5.81225061416626,3.8768079479520567,62.71192830800001,51.95863519287109,-3.4492782367897865,49.70581413269043,49.960765625,48.15980824279785,22.752166588,4.650624462470412,-27.72958770998702,21.02967107067905,28.03507531949333,-0.2133673918408578,-0.3080484225083615,3.174265611798135,275.1332321166992
2021,x265_ref,mv_fast_2k,lemonade_ads_10sec,300,h265,low,7.689901888370514,0.9733530879020692,64.13613891601562,67.57874298095703,535.3718948364258,511.5308647155762,2.9,1.404136300086975,0.5506516695022583,0.42755166,8.489354133605957,3.643637649612508,49.722539992,49.10377075195313,-42.3866124184018,43.66393908691406,43.50806408691406,43.57480874633789,48.687551008,4.727157565504313,-25.23915717180205,29.54768094514064,27.97157666013398,-0.1980866427748612,-0.2045793067660535,2.565716507326764,307.5671272277832
2021,x265_ref,mv_fast_2k,lemonade_ads_10sec,800,h265,mid,7.787638902664185,0.991117000579834,89.07929229736328,91.1395492553711,705.9444732666016,690.9637145996094,4.39,0.732572078704834,0.5777773857116699,0.4780847,8.329304695129395,3.75522024701607,53.31482961200005,50.630521789550784,-25.70922803538527,44.0087442779541,43.62559498596191,44.06666328430176,50.708782128,4.956422642558813,-21.58395316322315,4.271257247864718,10.49792630718941,-0.2139588043897259,-0.1984339670757826,5.382377061708676,342.0411758422852
2021,x265_ref,mv_fast_2k,lemonade_ads_10sec,8000,h265,high,7.868767142295837,0.997170627117157,99.12458038330078,99.48614501953124,782.6155319213867,778.989013671875,5.0,0.3750979900360107,0.6162252426147461,0.53220373,7.190329074859619,3.9717214237382654,54.97085368800001,51.22112451171875,-11.944053465275529,44.62802174377441,43.97595721435547,44.79807754516602,39.3628580504,5.023640930816531,-12.961014567883517,2.244067017493928,10.677887994449478,-0.0501922356754695,-0.0105177773598959,6.28560359188036,375.4456825256348
2021,x265_ref,mv_fast_2k,mordor_gameplay_10sec,1000,h265,mid,4.971407890319824,0.7569611072540283,28.4234619140625,28.935117721557617,240.9008522033692,237.01525497436523,1.05,3.657115936279297,0.6345131397247314,0.5066677,4.645078182220459,3.9282004893018856,65.24682636410253,51.0343022664388,-15.505547437414526,45.90230899712978,47.51077502324031,47.35068911038912,38.18671780769232,4.475706906382663,-31.686661975868468,32.429480419206044,27.155047545043463,-0.1756468751862698,-0.2986767202279982,1.9110051072824192,220.41692733764648
2021,x265_ref,mv_fast_2k,mordor_gameplay_10sec,4000,h265,mid,5.75042736530304,0.8890494108200073,52.09071350097656,53.2296257019043,426.0751953125,418.0395202636719,2.3,3.1950054168701154,0.7250655889511108,0.60594594,3.0252022743225098,4.272344180540266,70.74433853589738,52.41676248403696,24.748623723705407,49.96127625489847,50.86849697797727,52.23413753998585,24.63352305384616,4.770682090019378,-14.831899261587507,6.756535695766663,20.78806337117977,-0.0348770305650497,-0.0643674235724381,5.196362590468086,235.07207489013672
2021,x265_ref,mv_fast_2k,mordor_gameplay_10sec,12000,h265,high,6.528805911540985,0.9473509192466736,71.31139373779297,72.84825897216797,565.3012008666992,554.7028923034668,3.57,2.7885847091674805,0.7973439693450928,0.64840364,2.660879850387573,4.388169114863632,72.2527367666667,52.37669427333734,44.88991486598625,51.31958266038161,51.62696852072691,53.13832007188064,15.170095233333344,4.780634069686326,-1.2883228437785077,0.3544552250844006,2.417034803601342,-0.2082645361625923,-0.1395497139968837,6.550840900783259,249.37485122680664
2021,x265_ref,mv_fast_2k,nfl_10sec,500,h265,low,7.524577498435974,0.9391146302223206,48.99486923217773,51.4720344543457,414.30184173583984,397.4572143554688,2.6,7.05466365814209,0.5720561742782593,0.39885536,7.959593296051025,3.1792491134983054,43.29476319,46.15709091186523,-70.61872721756784,43.39709915161133,41.08289641062419,42.32386144002279,49.88906632,4.807421034959456,-29.529227384340867,33.42232512463079,23.14970532113597,-0.2110614011850817,-0.3456948533389871,2.6474610128627463,286.6968879699707
2021,x265_ref,mv_fast_2k,nfl_10sec,2000,h265,mid,7.747349560260773,0.9848308563232422,89.96966552734375,91.98733520507812,706.8694839477539,692.7262191772461,4.53,6.985156059265137,0.6475331783294678,0.47739574,7.59901237487793,3.409696138334598,48.09404737666665,48.10594309488932,-47.450904375806665,44.77008143107096,42.54828275044759,43.96731351216634,50.289289950000025,5.526864799509446,-15.227230250228816,5.905967191866264,5.706897054085772,-0.2389128626207091,-0.1460374318401726,5.548308461433266,337.9373779296875
2021,x265_ref,mv_fast_2k,nfl_10sec,8000,h265,high,7.826054036617279,0.9937595129013062,98.9936065673828,99.38377380371094,774.1298065185547,770.1566009521484,4.99,6.949776649475098,0.653468132019043,0.51277566,6.527607440948486,3.470500718203627,49.06656078666668,49.07986699422201,-41.19205792885509,45.16064913431804,43.05990406036377,44.524397735595706,44.70800665333333,5.576698291723927,-16.302807439986044,14.644527671323544,5.876329934360026,-0.237143374663192,-0.0396383904009926,5.265571824431458,364.53333282470703
2021,x265_ref,mv_fast_2k,shakerwalk_10sec,500,h265,low,6.467406094074249,0.8472950458526611,40.73110580444336,41.770206451416016,320.08331298828125,312.5415840148926,1.73,3.1256494522094727,0.6289849877357483,0.47618672,6.1258225440979,3.433380897301124,48.893506916000014,47.370028717041016,-43.29545410616532,46.2310202331543,46.428403549194336,46.534433776855465,49.52035706399995,4.69730344569683,-26.52623969909297,22.790391532419456,26.060013220036183,-0.2006719167261643,-0.2183602455385058,2.8116402739120034,248.52738189697263
2021,x265_ref,mv_fast_2k,shakerwalk_10sec,2000,h265,mid,7.183565855026245,0.9508336782455444,71.72515106201172,73.39695739746094,558.4601593017578,545.9812049865723,3.46,1.8047068119049072,0.6964405179023743,0.55116135,6.29459285736084,3.508733193797023,53.58035169600001,48.92722027587891,-26.176851035018128,49.03092881774902,50.08417633056641,50.85248197937012,49.02687211199997,4.908164582386613,-13.869442348552337,11.810449703924547,17.49026333381522,-0.3138794992799498,-0.2551162591820976,4.74444978027452,282.6817398071289
2021,x265_ref,mv_fast_2k,shakerwalk_10sec,8000,h265,high,7.59369170665741,0.9837143421173096,94.96111297607422,96.34298706054688,729.8912124633789,718.9574966430664,4.82,1.1081691980361938,0.7113345265388489,0.58154607,6.133572578430176,3.501266417270042,57.42811017999997,49.49758428955078,-19.53076909396412,49.98624676513672,51.28519071960449,52.02239605712891,47.22900416799999,4.964066725358367,-20.477137866283044,13.55706667135287,16.687308706609215,-0.0470208098034615,-0.1431747271298873,5.12626059891186,313.5918502807617
2021,x265_ref,mv_fast_2k,street_report_10sec,500,h265,low,7.61251837015152,0.9703934192657472,64.57449340820312,66.6438980102539,520.1164283752441,504.5796852111816,3.18,1.886027336120604,0.6544851064682007,0.48198214,6.266594409942627,3.881072566309436,63.82405304500005,48.40355463663737,-27.743754880025964,45.1283092435201,45.98906851450602,47.02248041788737,43.54975766000004,5.55862337045682,-32.94409514607601,33.73660645695223,23.698364275135187,-0.1734979671079945,-0.3457345460708551,2.197306576701225,289.9873924255371
2021,x265_ref,mv_fast_2k,street_report_10sec,1000,h265,mid,7.770373225212097,0.9877141714096068,81.03067779541016,82.99293518066406,650.3002548217773,635.2050933837891,4.19,1.8192310333251955,0.6952275037765503,0.5345855,6.080724239349365,3.973778982676168,65.9879572483334,50.0499067179362,-11.008965666302116,47.05436604817708,47.92268309275309,48.83055304209391,41.86849620000005,5.690788403777406,-20.768389640558706,19.25601145476038,15.668187282179112,-0.1322571849176216,-0.2077140588096943,4.165567856800029,319.36669158935547
2021,x265_ref,mv_fast_2k,street_report_10sec,4000,h265,mid,7.885162055492401,0.9959254264831544,92.46988677978516,93.94129180908205,742.8902435302734,731.2389373779297,4.96,1.7646598815917969,0.7323265075683594,0.58535796,5.834369659423828,4.087862017390053,67.62906592333337,50.95303815205892,2.7734150377623648,48.57187525431315,49.42040050506592,50.26877473195394,39.40841366166668,5.758470167793955,-9.417136360316556,8.850292462968305,19.36888008203238,-0.2470040412555472,-0.2289260198383073,5.2880345988818185,355.8596076965332
2021,x265_ref,mv_fast_2k,support_clip_10sec,100,h265,low,7.823032736778259,0.97166907787323,72.43904876708984,74.79230499267578,580.5304336547852,562.623348236084,1.68,6.103768348693848,0.6299355030059814,0.49147958,8.983036041259766,4.094371659148901,54.30054850999997,50.665134557088216,3.8056237980058736,42.194607518514,41.00164316813151,42.26448055267334,49.01181055333334,5.528951363048206,-36.010632978102386,28.441929794514053,39.72082588672136,-0.2758731618980251,-0.2114725455300759,2.093855454691994,304.22594451904297
2021,x265_ref,mv_fast_2k,support_clip_10sec,300,h265,low,7.903700411319733,0.9907859563827516,88.61580657958984,90.21025848388672,708.304931640625,694.5081787109375,3.72,6.114161014556885,0.6670424342155457,0.5472788,8.618169784545898,4.153584627471082,61.24628164666666,51.50671897888184,19.60755288962402,43.86372638702392,42.18269063313802,43.48349395751953,48.35401450000001,5.663639006180068,-9.658493662983894,9.618848421559804,4.034079461077587,-0.1614435520901861,-0.1569121767111095,5.601951911777796,354.9659576416016
2021,x265_ref,mv_fast_2k,support_clip_10sec,6000,h265,high,7.958190858364105,0.9977264404296876,97.38285064697266,97.8484344482422,773.1937484741211,768.8921051025391,4.98,6.130704402923584,0.682879626750946,0.57008773,7.597681522369385,4.071902068720244,64.64353862666664,52.06456011454264,26.532866956165627,44.44934209187826,42.47351682027181,43.99017567952474,42.814732489999976,5.687539181417475,-3.757327764074313,2.7719811274933392,0.2883140925765142,-0.0336233107072807,-0.0018578241211432,7.489496162095278,410.5096282958984
2021,x265_ref,mv_fast_2k,tractor_10sec,800,h265,low,6.919177234172821,0.949232816696167,61.76259613037109,63.92845153808594,471.3929328918457,456.2712936401367,2.98,2.330536127090454,0.6615013480186462,0.48491216,6.042380332946777,3.787783067755052,50.17579066400001,47.86626629638672,-42.904097038839446,48.87228453063965,48.19300173950195,50.801829147338864,44.024624804,5.4582403602004055,-28.732870714409188,29.51545239954158,33.52438080584327,-0.2364505731057365,-0.248767797429655,2.279010331719187,261.3907356262207
2021,x265_ref,mv_fast_2k,tractor_10sec,2000,h265,mid,7.364616751670837,0.9800000190734864,84.2381362915039,86.45555114746094,653.5144729614258,636.8067436218262,4.19,1.5151630640029907,0.7048990726470947,0.53352153,5.788023948669434,3.950129431356608,52.20772051999998,49.37061932373047,-31.118903315626053,50.13658531188965,50.18824812316895,52.54881369018555,39.27321485999998,5.49826970410347,-23.74909929817825,14.308559130095045,28.260456416424333,-0.1715945454678042,-0.2314402497617894,3.96164903989716,288.52318954467773
